Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Dublin Hill, Thurles, Ireland",03/27/2020 09:30:00,7.7,7.7,7.7,5.8,,0,,,6.4,6,10.9,,,89.38,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 09:35:00,8.1,8.1,8.1,6.3,,0,,,6.3,7,10.7,,,87.96,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 09:40:00,8.5,8.5,8.5,7,,0,,,5.7,20,11,,,86.67,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 09:45:00,8.5,8.5,8.5,6.9,,0,,,5.9,26,11.2,,,86.8,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 09:50:00,8.6,8.6,8.6,6.9,,0,,,6.6,25,11.2,,,85.93,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 09:55:00,8.8,8.8,8.8,7,,0,,,7.1,35,11.5,,,84.61,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:00:00,8.7,8.7,8.7,6.6,,0,,,8,28,12.2,6.8,100,86.41,Overcast
"Dublin Hill, Thurles, Ireland",03/27/2020 10:05:00,9.1,9.1,9.1,7.3,,0,,,7.1,1,12.4,,,83.91,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:10:00,9.4,9.4,9.4,7.9,,0,,,6.5,17,11.7,,,83.63,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:15:00,9.5,9.5,9.5,8.1,,0,,,6,31,11.2,,,83.1,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:20:00,9.5,9.5,9.5,8,,0,,,6.3,35,10.8,,,82.91,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:25:00,9.7,9.7,9.7,8.2,,0,,,6.3,28,10.8,,,82.21,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:30:00,9.6,9.6,9.6,8,,0,,,7.1,21,11.6,,,82.26,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:35:00,10.3,10.3,10.3,,,0,,,7.3,34,12,,,79.34,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:40:00,10.3,10.3,10.3,,,0,,,6.9,33,12,,,79.33,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:45:00,10.3,10.3,10.3,,,0,,,7,43,11.9,,,77.96,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:50:00,10.8,10.8,10.8,,,0,,,6.5,30,11.8,,,77.78,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 10:55:00,10.8,10.8,10.8,,,0,,,7.4,40,12.6,,,76.82,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:00:00,10.5,10.5,10.5,,,0,,,9.2,34,14.4,8.7,90,79.24,Overcast
"Dublin Hill, Thurles, Ireland",03/27/2020 11:05:00,11.1,11.1,11.1,,,0,,,6.1,360,14.2,,,74.78,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:10:00,11.1,11.1,11.1,,,0,,,6.3,28,14.2,,,74,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:15:00,11.2,11.2,11.2,,,0,,,6.6,23,13.7,,,74.91,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:20:00,11.3,11.3,11.3,,,0,,,6.7,11,12.2,,,74.27,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:25:00,11.5,11.5,11.5,,,0,,,6.5,52,12.5,,,74.22,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:30:00,11.6,11.6,11.6,,,0,,,7.2,34,13.2,,,74.18,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:35:00,11.8,11.8,11.8,,,0,,,8.2,21,13.3,,,70.65,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:40:00,11.8,11.8,11.8,,,0,,,8.3,22,14.1,,,70.85,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:45:00,12.2,12.2,12.2,,,0,,,7.9,32,13.7,,,70.4,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:50:00,12.2,12.2,12.2,,,0,,,7.5,36,13.6,,,69.96,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 11:55:00,12.2,12.2,12.2,,,0,,,8.2,22,12.9,,,70.3,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:00:00,11.7,11.7,11.7,,,0,,,8.6,38,14.2,8.7,100,74.44,Overcast
"Dublin Hill, Thurles, Ireland",03/27/2020 12:05:00,12.7,12.7,12.7,,,0,,,9.1,41,14.4,,,68.52,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:10:00,12.9,12.9,12.9,,,0,,,9,36,13.2,,,69,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:15:00,12.9,12.9,12.9,,,0,,,7.9,30,14.1,,,68.57,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:20:00,12.9,12.9,12.9,,,0,,,8.5,26,14.1,,,68.96,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:25:00,12.9,12.9,12.9,,,0,,,7.7,34,15.3,,,68.03,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:30:00,12.8,12.8,12.8,,,0,,,8.1,37,15.6,,,69.17,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:35:00,12.9,12.9,12.9,,,0,,,9.8,27,15.9,,,65.01,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:40:00,12.9,12.9,12.9,,,0,,,8.3,37,15.8,,,64.57,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:45:00,13.1,13.1,13.1,,,0,,,9.9,29,16.3,,,64.82,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:50:00,13.1,13.1,13.1,,,0,,,8.5,38,17.3,,,64,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 12:55:00,13.2,13.2,13.2,,,0,,,10.1,30,17.5,,,63.96,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:00:00,12.4,12.4,12.4,,,0,,,9.9,41,16.3,9.9,90,70.04,Overcast
"Dublin Hill, Thurles, Ireland",03/27/2020 13:05:00,13.2,13.2,13.2,,,0,,,9.9,43,15.5,,,61.86,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:10:00,13.3,13.3,13.3,,,0,,,10.7,43,15.7,,,62.39,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:15:00,13.5,13.5,13.5,,,0,,,10.6,33,15.5,,,62.81,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:20:00,13.3,13.3,13.3,,,0,,,9.6,55,14.3,,,63.26,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:25:00,13.6,13.6,13.6,,,0,,,9.7,32,14,,,62.6,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:30:00,13.1,13.1,13.1,,,0,,,8,34,15.4,,,65.02,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:35:00,13.5,13.5,13.5,,,0,,,9.8,43,16.1,,,62.66,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:40:00,13.7,13.7,13.7,,,0,,,9.2,27,16.6,,,62.49,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:45:00,13.5,13.5,13.5,,,0,,,9.3,46,16.7,,,62.48,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:50:00,13.5,13.5,13.5,,,0,,,9.7,43,15.5,,,62.72,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 13:55:00,13.4,13.4,13.4,,,0,,,9,41,15.1,,,62.58,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:00:00,12.7,12.7,12.7,,,0,,,10,21,16.2,11.8,50,69.85,Partially cloudy
"Dublin Hill, Thurles, Ireland",03/27/2020 14:05:00,13.4,13.4,13.4,,,0,,,9.9,36,18,,,64.18,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:10:00,13.4,13.4,13.4,,,0,,,10.3,33,17.9,,,63.58,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:15:00,13.2,13.2,13.2,,,0,,,10.3,27,17.9,,,64.25,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:20:00,13.4,13.4,13.4,,,0,,,11.5,28,17.6,,,63.99,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:25:00,13.3,13.3,13.3,,,0,,,11.7,46,18.2,,,64.15,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:30:00,13,13,13,,,0,,,9.2,20,18,,,65.64,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:35:00,13.2,13.2,13.2,,,0,,,10.2,38,17,,,65.39,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:40:00,13.2,13.2,13.2,,,0,,,10.4,54,16.8,,,64.81,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:45:00,13.2,13.2,13.2,,,0,,,10.2,22,16.3,,,64.83,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:50:00,13.3,13.3,13.3,,,0,,,9.2,48,17,,,64.84,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 14:55:00,13.2,13.2,13.2,,,0,,,10.3,38,17,,,64.42,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:00:00,12.8,12.8,12.8,,,0,,,9.8,43,17.5,13,30,69.74,Partially cloudy
"Dublin Hill, Thurles, Ireland",03/27/2020 15:05:00,13.3,13.3,13.3,,,0,,,10.9,32,17.5,,,64.93,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:10:00,13.2,13.2,13.2,,,0,,,10.3,31,17.2,,,64.89,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:15:00,13.3,13.3,13.3,,,0,,,9.6,27,16.8,,,65.34,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:20:00,13.3,13.3,13.3,,,0,,,9.8,39,17.7,,,65.19,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:25:00,13.1,13.1,13.1,,,0,,,10.1,26,17.7,,,65.12,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:30:00,12.8,12.8,12.8,,,0,,,8.2,48,17.5,,,67.01,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:35:00,13.2,13.2,13.2,,,0,,,10.6,29,18.7,,,66.46,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:40:00,13.1,13.1,13.1,,,0,,,10.5,46,18.7,,,66.39,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:45:00,13.1,13.1,13.1,,,0,,,10.4,33,20.2,,,66.76,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:50:00,13,13,13,,,0,,,9.9,39,20.2,,,66.62,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 15:55:00,13,13,13,,,0,,,10.4,40,18.9,,,66.56,Clear
"Dublin Hill, Thurles, Ireland",03/27/2020 16:00:00,12.6,12.6,12.6,,,0,,,9.9,52,17.7,12.4,80,71.19,Overcast
