Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Dublin Hill, Thurles, Ireland",01/01/2020 02:05:00,5.1,5.1,5.1,,,0,,,0.8,52,1.8,,,87.63,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:10:00,4.9,4.9,4.9,,,0,,,1.3,52,1.8,,,87.78,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:15:00,4.7,4.7,4.7,,,0,,,1.5,52,1.9,,,87.99,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:20:00,4.7,4.7,4.7,,,0,,,1.5,52,1.8,,,88.38,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:25:00,4.7,4.7,4.7,,,0,,,1,52,2.2,,,88.62,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:30:00,4.3,4.3,4.3,,,0,,,0.9,52,1.9,3.7,88,88.59,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 02:35:00,4.2,4.2,4.2,,,0,,,1.6,51,2.1,,,89.27,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:40:00,4.2,4.2,4.2,,,0,,,1.1,51,1.6,,,89.27,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:45:00,4.3,4.3,4.3,,,0,,,2,64,2.1,,,89.47,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:50:00,3.8,3.8,3.8,,,0,,,2,59,3.5,,,89.63,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 02:55:00,3.8,3.8,3.8,,,0,,,1.1,59,4.1,,,89.63,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:00:00,4,4,4,,,0,,,2.4,76,4.1,5.8,92.2,88.4,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 03:05:00,3.6,3.6,3.6,,,0,,,1,59,3.3,,,90.2,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:10:00,3.6,3.6,3.6,,,0,,,1.2,59,1.9,,,89.41,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:15:00,3.6,3.6,3.6,,,0,,,1.3,59,2,,,90.29,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:20:00,3.6,3.6,3.6,,,0,,,1.3,58,2.4,,,89.89,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:25:00,3.2,3.2,3.2,,,0,,,1.3,58,2.4,,,90.35,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:30:00,3.2,3.2,3.2,,,0,,,1.8,57,3,5,88,90.35,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 03:35:00,3.2,3.2,3.2,,,0,,,1.8,59,3.2,,,90.26,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:40:00,3.2,3.2,3.2,,,0,,,1.8,59,3.2,,,90.83,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:45:00,3.2,3.2,3.2,,,0,,,2.2,59,3.2,,,90.43,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:50:00,3.2,3.2,3.2,,,0,,,2.2,60,3.2,,,90.43,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 03:55:00,3.2,3.2,3.2,,,0,,,2.2,59,3.2,,,90.52,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:00:00,3,3,3,,,0,,,2.6,84,3.2,6.6,29.8,89.96,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 04:05:00,2.9,2.9,2.9,,,0,,,1.8,61,2.2,,,90.46,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:10:00,2.9,2.9,2.9,,,0,,,1.3,61,1.9,,,90.87,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:15:00,2.9,2.9,2.9,,,0,,,1.1,61,2.6,,,90.87,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:20:00,2.9,2.9,2.9,,,0,,,1.3,61,2.9,,,91.12,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:25:00,2.9,2.9,2.9,,,0,,,1.8,61,3.4,,,91.12,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:30:00,2.9,2.9,2.9,,,0,,,2,61,3.4,5.6,100,91.2,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 04:35:00,3,3,3,,,0,,,1.7,60,2.7,,,91.49,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:40:00,2.8,2.8,2.8,,,0,,,1.4,60,2.7,,,91.38,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:45:00,2.7,2.7,2.7,,,0,,,1.4,60,2.2,,,91.63,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:50:00,2.6,2.6,2.6,,,0,,,1,60,1.7,,,91.61,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 04:55:00,2.8,2.8,2.8,,,0,,,1,60,2.2,,,92.13,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:00:00,2.6,2.6,2.6,,,0,,,2.3,14,2.2,4.8,29.8,92.05,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 05:05:00,2.6,2.6,2.6,,,0,,,1.8,59,2.3,,,91.98,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:10:00,2.6,2.6,2.6,,,0,,,1.6,59,2.1,,,91.98,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:15:00,2.6,2.6,2.6,,,0,,,1.2,59,2.5,,,91.98,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:20:00,3,3,3,,,0,,,1.4,59,3.2,,,92.25,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:25:00,2.9,2.9,2.9,,,0,,,1.9,59,3.3,,,91.99,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:30:00,2.9,2.9,2.9,,,0,,,1.9,59,2.9,6.2,100,91.99,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 05:35:00,2.8,2.8,2.8,,,0,,,1.7,57,2.8,,,93.78,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:40:00,2.7,2.7,2.7,,,0,,,2.1,57,2.8,,,92.46,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:45:00,2.5,2.5,2.5,,,0,,,1.9,57,2.2,,,91.95,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:50:00,2.5,2.5,2.5,,,0,,,1.6,57,2.2,,,92.1,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 05:55:00,2.3,2.3,2.3,,,0,,,1.7,57,2.9,,,92.44,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:00:00,2.6,2.6,2.6,,,0,,,2.3,11,3.2,5.7,100,92.6,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 06:05:00,2.3,2.3,2.3,,,0,,,1.8,56,2.7,,,92.51,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:10:00,2.1,2.1,2.1,,,0,,,1.8,57,2.6,,,92.29,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:15:00,2.1,2.1,2.1,,,0,,,2.2,57,2.6,,,92.29,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:20:00,1.9,1.9,1.9,,,0,,,2.4,57,2.9,,,92.12,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:25:00,1.9,1.9,1.9,,,0,,,2.4,56,3.3,,,92.12,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:30:00,1.9,1.9,1.9,,,0,,,2.7,57,3.4,6.2,100,92.53,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 06:35:00,2.2,2.2,2.2,,,0,,,2.6,58,3.5,,,92.73,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:40:00,2.2,2.2,2.2,,,0,,,2.3,58,3,,,92.73,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:45:00,2.2,2.2,2.2,,,0,,,2.3,58,3.1,,,92.73,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:50:00,2.3,2.3,2.3,,,0,,,2.3,58,2.9,,,92.74,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 06:55:00,2.3,2.3,2.3,,,0,,,1.9,59,3.6,,,92.74,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:00:00,3.1,3.1,3.1,,,0,,,2.9,83,3.6,6.7,100,91.66,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 07:05:00,2.6,2.6,2.6,,,0,,,2.5,58,3.6,,,93.06,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:10:00,2.6,2.6,2.6,,,0,,,2.2,58,2.8,,,93.06,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:15:00,2.6,2.6,2.6,,,0,,,1.6,58,2.7,,,93.06,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:20:00,3,3,3,,,0,,,1.6,58,2.4,,,93.12,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:25:00,3,3,3,,,0,,,1.6,58,2.1,,,93.12,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:30:00,3,3,3,,,0,,,1.7,59,3,6.2,100,93.74,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 07:35:00,3.2,3.2,3.2,,,0,,,1.6,60,2.7,,,93.68,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:40:00,3.3,3.3,3.3,,,0,,,1.8,60,2.3,,,93.69,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:45:00,3.3,3.3,3.3,,,0,,,1.8,60,2.3,,,93.69,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:50:00,3.3,3.3,3.3,,,0,,,1.7,60,2.3,,,93.69,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 07:55:00,3.3,3.3,3.3,,,0,,,1.8,60,2.5,,,93.69,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:00:00,3.8,3.8,3.8,,,0,,,2.8,80,2.5,8.6,100,91.44,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 08:05:00,3.6,3.6,3.6,,,0,,,1.5,58,2.6,,,93.79,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:10:00,3.8,3.8,3.8,,,0,,,1.6,57,2.5,,,93.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:15:00,3.8,3.8,3.8,,,0,,,2.1,57,2.6,,,93.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:20:00,3.8,3.8,3.8,,,0,,,2.1,57,2.8,,,93.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:25:00,3.8,3.8,3.8,2.6,,0,,,3.4,55,2.8,,,93.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:30:00,4,4,4,,,0,,,2.4,55,4.2,4.7,100,94.04,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 08:35:00,4,4,4,,,0,,,2.1,54,4.6,,,93.98,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:40:00,4,4,4,,,0,,,2.1,54,4.8,,,93.98,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:45:00,4.2,4.2,4.2,,,0,,,2.7,54,4.3,,,93.56,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:50:00,4.2,4.2,4.2,,,0,,,2.8,53,4.3,,,93.87,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 08:55:00,4.4,4.4,4.4,,,0,,,2.8,53,3.7,,,94.11,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:00:00,4.8,4.8,4.8,3.4,,0,,,3.9,82,3.7,12.5,100,90.73,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 09:05:00,4.7,4.7,4.7,,,0,,,2.7,57,4.7,,,93.4,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:10:00,4.7,4.7,4.7,,,0,,,2.8,57,5.3,,,93.4,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:15:00,4.7,4.7,4.7,,,0,,,2.8,57,5,,,93.17,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:20:00,4.7,4.7,4.7,3.6,,0,,,3.2,57,5.1,,,93.17,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:25:00,4.8,4.8,4.8,3.8,,0,,,3.3,56,5.6,,,93.11,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:30:00,5,5,5,4,,0,,,3.2,57,6.6,5.3,56.6,93.3,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 09:35:00,5.2,5.2,5.2,3.9,,0,,,3.9,56,6.7,,,93.27,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:40:00,5.2,5.2,5.2,3.8,,0,,,4.2,56,6.7,,,93.27,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:45:00,5.2,5.2,5.2,3.6,,0,,,4.6,57,7,,,92.58,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:50:00,5.2,5.2,5.2,3.6,,0,,,4.6,56,7.2,,,92.58,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 09:55:00,5,5,5,3.5,,0,,,4.3,57,6.5,,,92.34,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:00:00,5.4,5.4,5.4,3.4,,0,,,5.5,81,6.9,13.5,83.5,88.76,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 10:05:00,5,5,5,3.4,,0,,,4.6,53,7,,,92.41,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:10:00,5.1,5.1,5.1,3.3,,0,,,4.9,53,7,,,92.34,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:15:00,5.3,5.3,5.3,3.6,,0,,,4.7,53,5.8,,,92.17,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:20:00,5.3,5.3,5.3,3.6,,0,,,4.6,53,5.8,,,92.17,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:25:00,5.3,5.3,5.3,3.6,,0,,,4.6,53,6.2,,,92.17,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:30:00,5.5,5.5,5.5,3.9,,0,,,4.6,53,6.2,5.6,56.6,92.18,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 10:35:00,5.7,5.7,5.7,4.2,,0,,,4.4,54,6,,,91.79,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:40:00,5.7,5.7,5.7,4.2,,0,,,4.3,52,6,,,91.79,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:45:00,5.7,5.7,5.7,4.2,,0,,,4.3,53,6.8,,,91.33,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:50:00,5.9,5.9,5.9,4.4,,0,,,4.6,53,6.8,,,90.9,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 10:55:00,6,6,6,4.4,,0,,,5,53,6.8,,,90.64,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:00:00,6.4,6.4,6.4,4.4,,0,,,5.9,83,6,12,83.5,87.77,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 11:05:00,6.3,6.3,6.3,4.9,,0,,,4.3,54,6.2,,,89.99,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:10:00,6.3,6.3,6.3,4.9,,0,,,4.3,54,5.9,,,89.32,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:15:00,6.3,6.3,6.3,5.3,,0,,,3.6,54,5.7,,,89.45,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:20:00,6.3,6.3,6.3,5.3,,0,,,3.6,55,6.1,,,89.32,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:25:00,6.3,6.3,6.3,4.8,,0,,,4.7,54,5.3,,,89.76,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:30:00,6.3,6.3,6.3,5.5,,0,,,3.3,52,7.3,5.6,56.6,89.73,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 11:35:00,6.5,6.5,6.5,5.5,,0,,,3.7,48,8.3,,,88.95,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:40:00,6.5,6.5,6.5,5.3,,0,,,4.1,51,7.9,,,88.95,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:45:00,6.5,6.5,6.5,5.2,,0,,,4.4,49,7.6,,,89.39,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:50:00,6.5,6.5,6.5,5.2,,0,,,4.4,49,5.6,,,89.39,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 11:55:00,6.5,6.5,6.5,5,,0,,,4.7,61,8.4,,,89.39,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:00:00,6.6,6.6,6.6,4.6,,0,,,6.2,47,8.4,13,83.5,86.9,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 12:05:00,6.7,6.7,6.7,5.2,,0,,,4.8,72,8.9,,,89.41,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:10:00,6.9,6.9,6.9,5.4,,0,,,4.9,56,8.9,,,89.42,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:15:00,6.9,6.9,6.9,5.4,,0,,,4.9,74,9.3,,,89.56,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:20:00,6.9,6.9,6.9,5.4,,0,,,4.9,78,9.3,,,89.56,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:25:00,7.1,7.1,7.1,5.5,,0,,,5.2,84,8.5,,,89.22,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:30:00,7.3,7.3,7.3,5.6,,0,,,5.5,85,9.1,6.2,56.6,89.35,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 12:35:00,7.3,7.3,7.3,5.3,,0,,,6.7,77,9.4,,,89.16,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:40:00,7.3,7.3,7.3,5.9,,0,,,4.9,67,10.2,,,89.16,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:45:00,7.3,7.3,7.3,5.3,,0,,,6.7,66,10.2,,,88.81,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:50:00,7.4,7.4,7.4,5.6,,0,,,5.9,74,11.4,,,88.75,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 12:55:00,7.4,7.4,7.4,5.4,,0,,,6.8,60,11.9,,,88.68,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:00:00,7.7,7.7,7.7,5.3,,0,,,8.2,56,12.4,14.9,83.5,85.42,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 13:05:00,7.6,7.6,7.6,5.4,,0,,,7.8,20,13.2,,,87.03,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:10:00,7.6,7.6,7.6,5.4,,0,,,7.5,21,12.4,,,86.97,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:15:00,7.6,7.6,7.6,5.6,,0,,,6.9,70,11.2,,,86.97,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:20:00,7.7,7.7,7.7,5.6,,0,,,7.2,37,11.9,,,86.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:25:00,7.7,7.7,7.7,5.5,,0,,,7.5,65,11.9,,,86.66,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:30:00,7.8,7.8,7.8,6.1,,0,,,6,27,11.9,6.2,56.6,86.47,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 13:35:00,8,8,8,5.9,,0,,,7.2,15,11.7,,,85.86,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:40:00,8,8,8,6,,0,,,7,15,12.3,,,85.86,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:45:00,8.2,8.2,8.2,6.2,,0,,,7.4,51,13,,,85.17,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:50:00,8.2,8.2,8.2,6.2,,0,,,7.4,17,13,,,85.17,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 13:55:00,8.2,8.2,8.2,6.3,,0,,,7,19,11.8,,,84.97,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:00:00,8.3,8.3,8.3,5.9,,0,,,8.7,90,11.8,14.5,75.7,83.5,Overcast
"Dublin Hill, Thurles, Ireland",01/01/2020 14:05:00,8.2,8.2,8.2,6.3,,0,,,7,14,12.6,,,84.5,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:10:00,8.2,8.2,8.2,6.4,,0,,,6.8,290,12.6,,,84.63,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:15:00,8.2,8.2,8.2,6.3,,0,,,7,58,13.5,,,84.63,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:20:00,8.2,8.2,8.2,6.2,,0,,,7.3,61,12.9,,,84.22,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:25:00,8.2,8.2,8.2,6.3,,0,,,6.9,64,11.3,,,84.21,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:30:00,8.2,8.2,8.2,6.6,,0,,,5.7,59,10.6,6.2,56.6,84.21,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 14:35:00,8.5,8.5,8.5,6.5,,0,,,7.4,10,10.5,,,85.27,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:40:00,8.5,8.5,8.5,6.4,,0,,,7.8,28,10.4,,,85.27,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:45:00,8.5,8.5,8.5,6.5,,0,,,7.2,65,11.5,,,84.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:50:00,8.5,8.5,8.5,6.4,,0,,,7.7,69,12.7,,,84.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 14:55:00,8.5,8.5,8.5,6.3,,0,,,8.1,61,12.3,,,84.8,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:00:00,8.3,8.3,8.3,6.1,,0,,,8.5,99,12.7,14.5,5.5,83.88,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:05:00,8.5,8.5,8.5,6.2,,0,,,8.5,64,12.5,,,85.1,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:10:00,8.3,8.3,8.3,6.2,,0,,,7.5,61,12.8,,,85.49,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:15:00,8.3,8.3,8.3,6.1,,0,,,8.1,69,14,,,85.49,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:20:00,8.3,8.3,8.3,6,,0,,,8.5,56,14.3,,,85.49,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:25:00,8.3,8.3,8.3,6,,0,,,8.2,21,14.4,,,85.49,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:30:00,8.3,8.3,8.3,6,,0,,,8.4,52,14.2,6.2,56.6,85.49,Partially cloudy
"Dublin Hill, Thurles, Ireland",01/01/2020 15:35:00,8.1,8.1,8.1,5.7,,0,,,8.9,51,13.8,,,85.51,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:40:00,8.1,8.1,8.1,6,,0,,,7.9,292,13.4,,,85.51,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:45:00,8.1,8.1,8.1,6,,0,,,7.6,29,13.1,,,85.51,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:50:00,8.1,8.1,8.1,5.8,,0,,,8.2,43,13.3,,,85.5,Clear
"Dublin Hill, Thurles, Ireland",01/01/2020 15:55:00,8.1,8.1,8.1,6.1,,0,,,7,9,13.8,,,85.5,Clear
