Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Dublin Hill, Thurles, Ireland",06/24/2021 04:05:00,11.1,11.1,11.1,,,0,,,2.9,267,4.3,,,91.18,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:10:00,11.1,11.1,11.1,,,0,,,2.6,269,4.3,,,91.18,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:15:00,11.1,11.1,11.1,,,0,,,2.3,282,3.7,,,91.84,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:20:00,11.1,11.1,11.1,,,0,,,2.3,311,3.7,,,91.84,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:25:00,11.1,11.1,11.1,,,0,,,1.9,312,3.7,,,91.84,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:30:00,11.1,11.1,11.1,,,0,,,2.3,312,3.7,6.2,88,91.84,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 04:35:00,10.8,10.8,10.8,,,0,,,1.9,312,3.8,,,91.82,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:40:00,10.8,10.8,10.8,,,0,,,1.9,312,3.8,,,91.82,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:45:00,10.8,10.8,10.8,,,0,,,1.7,309,3,,,92.29,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:50:00,10.9,10.9,10.9,,,0,,,1.7,309,3.4,,,92.3,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 04:55:00,10.9,10.9,10.9,,,0,,,1.7,311,3.5,,,92.3,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:00:00,10.5,10.5,10.5,,,0,,,2.6,287,3.4,4.8,66.2,93.36,Partially cloudy
"Dublin Hill, Thurles, Ireland",06/24/2021 05:05:00,10.7,10.7,10.7,,,0,,,3.7,328,3.2,,,92.14,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:10:00,10.7,10.7,10.7,,,0,,,2,327,3.1,,,92.53,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:15:00,10.9,10.9,10.9,,,0,,,1.8,308,5.8,,,92.48,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:20:00,10.9,10.9,10.9,,,0,,,2.4,316,6.2,,,92.33,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:25:00,10.7,10.7,10.7,,,0,,,3.4,316,6.9,,,92.71,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:30:00,10.7,10.7,10.7,,,0,,,4.1,313,6.5,6.2,88,93.18,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 05:35:00,10.8,10.8,10.8,,,0,,,3.9,316,6.2,,,92.8,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:40:00,11.2,11.2,11.2,,,0,,,3.8,316,5.3,,,92.58,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:45:00,11.2,11.2,11.2,,,0,,,3.2,315,5,,,92.58,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:50:00,11.2,11.2,11.2,,,0,,,3.2,284,5,,,92.58,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 05:55:00,11,11,11,,,0,,,1.6,279,5.2,,,92.57,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:00:00,10.6,10.6,10.6,,,0,,,2.2,265,5.2,5.7,42.7,94.04,Partially cloudy
"Dublin Hill, Thurles, Ireland",06/24/2021 06:05:00,10.8,10.8,10.8,,,0,,,1.6,274,4.9,,,92.61,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:10:00,11.1,11.1,11.1,,,0,,,1.6,275,4.9,,,92.39,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:15:00,11.1,11.1,11.1,,,0,,,1.5,276,3.1,,,92.31,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:20:00,11.1,11.1,11.1,,,0,,,1.8,277,3.1,,,92.31,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:25:00,11.1,11.1,11.1,,,0,,,1.8,276,3.2,,,92.25,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:30:00,11.1,11.1,11.1,,,0,,,2.5,295,3.2,6.2,88,92.25,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 06:35:00,11.1,11.1,11.1,,,0,,,3.8,295,5.5,,,92.6,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:40:00,11.3,11.3,11.3,,,0,,,2.4,293,6.1,,,92.81,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:45:00,11.2,11.2,11.2,,,0,,,3.4,287,6.3,,,92.84,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:50:00,11.4,11.4,11.4,,,0,,,3.9,285,7.5,,,92.66,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 06:55:00,11.4,11.4,11.4,,,0,,,4,286,8.1,,,92.5,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:00:00,11.5,11.5,11.5,,,0,,,4.5,278,7.7,10.6,89.6,93.5,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 07:05:00,11.6,11.6,11.6,,,0,,,3,291,7.3,,,91.75,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:10:00,11.6,11.6,11.6,,,0,,,3,294,7,,,91.94,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:15:00,11.9,11.9,11.9,,,0,,,4.2,286,7.1,,,92.25,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:20:00,11.9,11.9,11.9,,,0,,,3,276,7,,,91.87,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:25:00,11.9,11.9,11.9,,,0,,,4.2,292,8.2,,,91.87,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:30:00,12.2,12.2,12.2,,,0,,,4.9,280,8.9,6.2,88,92.12,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 07:35:00,12.4,12.4,12.4,,,0,,,5.8,269,9,,,91.9,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:40:00,12.6,12.6,12.6,,,0,,,6.1,274,10.5,,,91.07,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:45:00,12.6,12.6,12.6,,,0,,,5,269,11,,,91.07,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:50:00,12.8,12.8,12.8,,,0,,,5.8,276,9.6,,,90.98,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 07:55:00,12.8,12.8,12.8,,,0,,,5.8,269,9.7,,,90.15,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:00:00,12.9,12.9,12.9,,,0,,,5.6,271,10,14,42.7,90.62,Partially cloudy
"Dublin Hill, Thurles, Ireland",06/24/2021 08:05:00,12.9,12.9,12.9,,,0,,,5.5,268,9.9,,,89.01,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:10:00,13.3,13.3,13.3,,,0,,,5.4,273,8.5,,,88.13,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:15:00,13.4,13.4,13.4,,,0,,,5.4,265,10,,,87.66,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:20:00,13.4,13.4,13.4,,,0,,,4.3,274,10,,,87.44,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:25:00,13.7,13.7,13.7,,,0,,,5.3,299,9.2,,,86.55,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:30:00,13.7,13.7,13.7,,,0,,,5.3,290,9.3,6.2,88,86.25,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 08:35:00,13.9,13.9,13.9,,,0,,,5,267,9.2,,,85.5,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:40:00,14.1,14.1,14.1,,,0,,,4.9,272,10.3,,,84.82,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:45:00,14,14,14,,,0,,,5.7,285,10.3,,,85.07,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:50:00,14.5,14.5,14.5,,,0,,,6.6,259,9.8,,,83.58,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 08:55:00,14.5,14.5,14.5,,,0,,,6.1,260,11.1,,,83.45,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:00:00,14.5,14.5,14.5,,,0,,,6.6,263,11.1,12.5,89.6,83.6,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 09:05:00,14.9,14.9,14.9,,,0,,,6,270,11.1,,,81.52,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:10:00,14.8,14.8,14.8,,,0,,,6.7,269,11.2,,,81.34,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:15:00,14.8,14.8,14.8,,,0,,,6.8,274,10.5,,,81.32,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:20:00,14.9,14.9,14.9,,,0,,,5.5,277,11.1,,,81.82,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:25:00,15,15,15,,,0,,,6.4,257,10.7,,,81.29,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:30:00,15,15,15,,,0,,,6.7,274,9.7,6.2,88,81.47,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 09:35:00,15,15,15,,,0,,,5.1,265,10.2,,,81.22,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:40:00,15.2,15.2,15.2,,,0,,,6.2,265,11.4,,,80.95,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:45:00,15.3,15.3,15.3,,,0,,,5,268,11.5,,,80.25,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:50:00,15.3,15.3,15.3,,,0,,,6,274,10.9,,,79.58,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 09:55:00,15.6,15.6,15.6,,,0,,,4.9,262,11.5,,,79.64,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:00:00,15.4,15.4,15.4,,,0,,,6,258,10.9,13,89.6,79.26,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 10:05:00,16,16,16,,,0,,,5.5,281,9.1,,,78.79,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:10:00,16.3,16.3,16.3,,,0,,,6.4,278,9.6,,,78.39,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:15:00,16.4,16.4,16.4,,,0,,,6,274,10.5,,,77.28,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:20:00,16.4,16.4,16.4,,,0,,,5.5,271,11.2,,,77.05,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:25:00,16.4,16.4,16.4,,,0,,,5.8,276,11.4,,,76.45,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:30:00,16.4,16.4,16.4,,,0,,,5.5,262,10.6,6.2,100,76.74,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 10:35:00,16.6,16.6,16.6,,,0,,,6.9,259,11.2,,,75.3,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:40:00,16.6,16.6,16.6,,,0,,,7.6,277,11.5,,,75.54,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:45:00,16.8,16.8,16.8,,,0,,,6.5,271,11.8,,,75.55,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:50:00,17,17,17,,,0,,,6.7,270,10.9,,,76.16,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 10:55:00,17.2,17.2,17.2,,,0,,,6.2,276,10.2,,,74.21,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:00:00,16.9,16.9,16.9,,,0,,,6.2,260,11.4,12,100,76.17,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 11:05:00,17.2,17.2,17.2,,,0,,,6.6,261,12.8,,,75.68,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:10:00,17.2,17.2,17.2,,,0,,,7.1,275,13.2,,,75.68,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:15:00,17.6,17.6,17.6,,,0,,,6.6,278,12.7,,,75.75,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:20:00,17.6,17.6,17.6,,,0,,,6.4,281,13.2,,,75.23,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:25:00,17.8,17.8,17.8,,,0,,,6.7,251,13.8,,,75.39,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:30:00,17.8,17.8,17.8,,,0,,,6.6,268,12.7,5.3,100,75.22,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 11:35:00,17.8,17.8,17.8,,,0,,,7.9,266,11,,,75.25,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:40:00,18.2,18.2,18.2,,,0,,,6.4,275,11.2,,,74.89,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:45:00,18.2,18.2,18.2,,,0,,,6.6,264,11.1,,,75.43,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:50:00,18,18,18,,,0,,,6,287,12.8,,,75.46,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 11:55:00,18.1,18.1,18.1,,,0,,,6.8,267,12.5,,,75.05,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:00:00,17.8,17.8,17.8,,,0,,,7.3,269,12.1,14.5,97.4,77.46,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 12:05:00,18.4,18.4,18.4,,,0,,,7.7,250,10.8,,,74.88,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:10:00,18.4,18.4,18.4,,,0,,,7.7,251,12.7,,,74.88,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:15:00,18.4,18.4,18.4,,,0,,,8.3,267,13.3,,,74.48,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:20:00,18.5,18.5,18.5,,,0,,,6.5,263,13.3,,,73.81,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:25:00,18.6,18.6,18.6,,,0,,,6.4,262,13.8,,,74.82,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:30:00,18.6,18.6,18.6,,,0,,,8,261,13.6,6.2,88,74.88,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 12:35:00,18.6,18.6,18.6,,,0,,,9,252,12.6,,,75.41,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:40:00,18.6,18.6,18.6,,,0,,,7.4,265,13.8,,,75.52,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:45:00,18.7,18.7,18.7,,,0,,,8.8,265,14.2,,,75.67,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:50:00,18.7,18.7,18.7,,,0,,,9.1,268,16,,,74.98,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 12:55:00,18.6,18.6,18.6,,,0,,,9,260,16,,,76.07,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:00:00,18.3,18.3,18.3,,,0,,,9.8,257,16,14.9,97.4,78.11,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 13:05:00,18.7,18.7,18.7,,,0,,,9.3,264,14.6,,,75.08,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:10:00,18.6,18.6,18.6,,,0,,,9.6,256,15,,,74.99,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:15:00,18.6,18.6,18.6,,,0,,,8.9,273,14.6,,,75.74,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:20:00,18.6,18.6,18.6,,,0,,,8.9,260,15.1,,,75.66,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:25:00,18.6,18.6,18.6,,,0,,,10.1,273,15.9,,,75.47,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:30:00,18.6,18.6,18.6,,,0,,,8.4,261,15.2,6.2,88,76.11,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 13:35:00,18.9,18.9,18.9,,,0,,,9.2,270,15.4,,,75.7,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:40:00,18.6,18.6,18.6,,,0,,,9.9,268,15.8,,,76.16,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:45:00,18.6,18.6,18.6,,,0,,,10,280,16.4,,,76.05,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:50:00,18.4,18.4,18.4,,,0,,,10.3,261,16.6,,,76.37,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 13:55:00,18.4,18.4,18.4,,,0,,,10.8,261,16.3,,,77.02,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:00:00,18.1,18.1,18.1,,,0,,,11.4,259,16.5,15.9,97.4,78.45,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 14:05:00,18.4,18.4,18.4,,,0,,,8.8,274,16.6,,,76.5,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:10:00,18.2,18.2,18.2,,,0,,,9.7,275,16.1,,,77.48,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:15:00,18.3,18.3,18.3,,,0,,,9.4,267,16.1,,,77.89,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:20:00,18.3,18.3,18.3,,,0,,,8.8,268,15,,,77.53,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:25:00,18.5,18.5,18.5,,,0,,,9.7,259,15.1,,,77.72,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:30:00,18.5,18.5,18.5,,,0,,,10.1,259,15.3,6.2,69,77.3,Partially cloudy
"Dublin Hill, Thurles, Ireland",06/24/2021 14:35:00,18.7,18.7,18.7,,,0,,,10,258,15.4,,,77.17,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:40:00,18.7,18.7,18.7,,,0,,,9,264,14.9,,,77.63,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:45:00,18.8,18.8,18.8,,,0,,,9.4,259,15.2,,,76.3,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:50:00,19,19,19,,,0,,,7.8,266,17.9,,,76.61,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 14:55:00,19,19,19,,,0,,,9.2,273,17.8,,,76.15,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:00:00,18.6,18.6,18.6,,,0,,,11.6,257,17.2,25.6,97.4,77.53,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 15:05:00,19.1,19.1,19.1,,,0,,,9.9,262,16.4,,,76.13,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:10:00,18.9,18.9,18.9,,,0,,,9.6,278,16.2,,,76.45,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:15:00,18.8,18.8,18.8,,,0,,,10.6,283,16.6,,,76.85,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:20:00,18.9,18.9,18.9,,,0,,,10.4,265,17.4,,,76.76,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:25:00,18.9,18.9,18.9,,,0,,,8.4,269,17.2,,,76.63,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:30:00,18.9,18.9,18.9,,,0,,,8.8,264,15.5,5,88,77.12,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 15:35:00,18.9,18.9,18.9,,,0,,,7.9,282,16.8,,,77.95,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:40:00,18.6,18.6,18.6,,,0,,,8.1,272,15.4,,,78.68,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:45:00,18.9,18.9,18.9,,,0,,,8.8,265,16.4,,,78.32,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:50:00,18.8,18.8,18.8,,,0,,,8.9,266,16.7,,,77.82,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 15:55:00,18.8,18.8,18.8,,,0,,,10.6,274,18.1,,,77.5,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:00:00,18,18,18,,,0,,,13,260,17.2,12.2,97.4,80.84,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 16:05:00,18.6,18.6,18.6,,,0,,,10.9,256,19.6,,,77.81,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:10:00,18.4,18.4,18.4,,,0,,,10,262,19.8,,,77.78,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:15:00,18.4,18.4,18.4,,,0,,,10.1,267,19,,,77.99,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:20:00,18.4,18.4,18.4,,,0,,,8.5,259,17.6,,,78.54,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:25:00,18.4,18.4,18.4,,,0,,,9.6,262,16.4,,,78.44,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:30:00,18.4,18.4,18.4,,,0,,,9.6,268,15.7,5.3,69,78.91,Partially cloudy
"Dublin Hill, Thurles, Ireland",06/24/2021 16:35:00,18.4,18.4,18.4,,,0,,,9.1,278,15.9,,,78.87,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:40:00,18.2,18.2,18.2,,,0,,,10.7,270,18,,,79.2,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:45:00,18.1,18.1,18.1,,,0,,,9.4,271,19,,,79.57,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:50:00,18,18,18,,,0,,,10.1,272,18.5,,,80.59,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 16:55:00,17.8,17.8,17.8,,,0,,,9,261,16.4,,,80.83,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:00:00,17.1,17.1,17.1,,,0,,,10.2,268,17,5.9,97.4,84.26,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 17:05:00,17.7,17.7,17.7,,,0,,,9.9,269,17.6,,,80.82,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:10:00,17.4,17.4,17.4,,,0,,,10.3,266,17.2,,,81.15,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:15:00,17.3,17.3,17.3,,,0,,,10,264,16.9,,,81.85,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:20:00,17.3,17.3,17.3,,,0,,,11.3,274,18.1,,,81.85,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:25:00,17.3,17.3,17.3,,,0,,,10.1,268,18.9,,,82.62,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:30:00,17.3,17.3,17.3,,,0,,,9.6,270,19.3,6.2,69,82.74,Partially cloudy
"Dublin Hill, Thurles, Ireland",06/24/2021 17:35:00,17.2,17.2,17.2,,,0,,,9.8,271,18.1,,,83.16,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:40:00,17.2,17.2,17.2,,,0,,,10.9,274,15.8,,,83.54,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:45:00,17.2,17.2,17.2,,,0,,,11,264,17.7,,,83.7,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:50:00,17.2,17.2,17.2,,,0,,,10,279,17.9,,,83.58,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 17:55:00,17.1,17.1,17.1,,,0,,,11.3,269,19.3,,,83.99,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:00:00,16.4,16.4,16.4,,,0,,,10.6,259,19.3,10.1,97.4,86.99,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 18:05:00,16.9,16.9,16.9,,,0,,,9.5,277,19.3,,,84.98,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:10:00,16.7,16.7,16.7,,,0,,,10.2,275,18.6,,,85.55,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:15:00,16.7,16.7,16.7,,,0,,,10.3,276,18,,,85.55,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:20:00,16.7,16.7,16.7,,,0,,,9,274,16.7,,,85.55,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:25:00,16.5,16.5,16.5,,,0,,,8.7,277,17.3,,,85.91,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:30:00,16.5,16.5,16.5,,,0,,,9.6,279,17.2,5.3,88,85.91,Overcast
"Dublin Hill, Thurles, Ireland",06/24/2021 18:35:00,16.3,16.3,16.3,,,0,,,10.1,267,17.5,,,87.36,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:40:00,16.2,16.2,16.2,,,0.3,,,8.7,264,16,,,87.42,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 18:45:00,16.2,16.2,16.2,,,0,,,9.1,269,16.1,,,87.65,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:50:00,16.2,16.2,16.2,,,0,,,8,272,16,,,87.65,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 18:55:00,16.2,16.2,16.2,,,0,,,8.2,275,15.6,,,88.18,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 19:00:00,15.6,15.6,15.6,,,0.96,,,9.6,264,14.9,9.5,97.4,90.13,"Rain, Overcast"
"Dublin Hill, Thurles, Ireland",06/24/2021 19:05:00,16,16,16,,,0,,,7.7,269,13,,,89.16,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 19:10:00,16,16,16,,,0,,,7.1,273,13.1,,,89.1,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 19:15:00,16,16,16,,,0,,,7.1,282,12.9,,,89.43,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 19:20:00,15.9,15.9,15.9,,,0,,,6.8,273,12.6,,,89.36,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 19:25:00,15.9,15.9,15.9,,,0,,,7.4,271,12.2,,,89.48,Clear
"Dublin Hill, Thurles, Ireland",06/24/2021 19:30:00,15.7,15.7,15.7,,,0.3,,,7.8,266,13,5,69,89.67,"Rain, Partially cloudy"
"Dublin Hill, Thurles, Ireland",06/24/2021 19:35:00,15.6,15.6,15.6,,,0.06,,,6.8,265,13,,,90.34,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 19:40:00,15.6,15.6,15.6,,,0.05,,,8,266,12.7,,,90.51,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 19:45:00,15.6,15.6,15.6,,,0.12,,,8.3,255,12.6,,,90.81,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 19:50:00,15.4,15.4,15.4,,,0.3,,,7.8,272,12.5,,,90.8,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 19:55:00,15.4,15.4,15.4,,,0.08,,,6.6,272,12.6,,,90.92,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 20:00:00,15,15,15,,,0.13,,,6.7,270,11.8,6.7,97.3,92.06,"Rain, Overcast"
"Dublin Hill, Thurles, Ireland",06/24/2021 20:05:00,15.2,15.2,15.2,,,0.04,,,6.6,275,11.4,,,91.05,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 20:10:00,15.2,15.2,15.2,,,0.03,,,7.5,274,12.3,,,91.56,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 20:15:00,15.2,15.2,15.2,,,0.12,,,7.2,268,12.1,,,91.56,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 20:20:00,15,15,15,,,0.15,,,6.6,274,12.6,,,91.72,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 20:25:00,15,15,15,,,0.23,,,6.9,266,12.2,,,91.84,Rain
"Dublin Hill, Thurles, Ireland",06/24/2021 20:30:00,15,15,15,,,0,,,6.3,270,11.9,5.6,69,91.98,Partially cloudy
