Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Dublin Hill, Thurles, Ireland",09/15/2020 02:35:00,16.3,16.3,16.3,,,0,,,5.5,339,9.5,,,88.21,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 02:40:00,16.3,16.3,16.3,,,0,,,6,105,9.7,,,88.21,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 02:45:00,16.3,16.3,16.3,,,0,,,6.4,69,9.8,,,88.61,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 02:50:00,16.3,16.3,16.3,,,0,,,4.7,77,9.8,,,88.62,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 02:55:00,16.3,16.3,16.3,,,0,,,5.3,129,9.4,,,88.62,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:00:00,15.9,15.9,15.9,,,0,,,4.6,125,8.6,8.7,90,88.96,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 03:05:00,16.2,16.2,16.2,,,0,,,3.6,116,8.4,,,88.56,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:10:00,16,16,16,,,0,,,4.7,122,8.4,,,88.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:15:00,16,16,16,,,0,,,4.5,122,7,,,88.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:20:00,16,16,16,,,0,,,3.4,131,7.8,,,88.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:25:00,16,16,16,,,0.17,,,3.8,123,8.3,,,89.21,Rain
"Dublin Hill, Thurles, Ireland",09/15/2020 03:30:00,16,16,16,,,0,,,3.7,125,9,,,88.88,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:35:00,16,16,16,,,0,,,4.3,134,7.7,,,89.38,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:40:00,16,16,16,,,0,,,6.1,126,7.5,,,89.38,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:45:00,16,16,16,,,0,,,5.1,124,11,,,89.38,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:50:00,15.9,15.9,15.9,,,0,,,5.3,128,11,,,89.37,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 03:55:00,15.9,15.9,15.9,,,0,,,6.9,118,11,,,89.37,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:00:00,15.6,15.6,15.6,,,0,,,5.3,141,10.4,6.8,90,90.38,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 04:05:00,15.9,15.9,15.9,,,0,,,6.4,86,10.4,,,89.79,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:10:00,15.9,15.9,15.9,,,0,,,6.3,126,11,,,89.91,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:15:00,15.9,15.9,15.9,,,0,,,6.4,136,11.1,,,89.91,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:20:00,15.9,15.9,15.9,,,0,,,5.8,140,10.8,,,90.02,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:25:00,15.9,15.9,15.9,,,0,,,4.7,129,11.4,,,90.02,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:30:00,15.9,15.9,15.9,,,0,,,4.6,112,11,,,89.26,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:35:00,15.9,15.9,15.9,,,0,,,6.1,132,10.4,,,90.02,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:40:00,15.9,15.9,15.9,,,0,,,6.1,88,10.5,,,90.35,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:45:00,15.9,15.9,15.9,,,0,,,5.2,101,9.9,,,90.35,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:50:00,15.9,15.9,15.9,,,0,,,5.7,92,9.9,,,90.35,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 04:55:00,15.9,15.9,15.9,,,0,,,4.8,95,9.4,,,90.35,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:00:00,15.5,15.5,15.5,,,0,,,4.5,111,9.2,7.5,80,90.85,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 05:05:00,15.9,15.9,15.9,,,0,,,4.1,106,8.7,,,90.41,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:10:00,15.9,15.9,15.9,,,0,,,4.1,80,8.4,,,90.82,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:15:00,15.9,15.9,15.9,,,0,,,5.2,91,9.2,,,90.82,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:20:00,15.9,15.9,15.9,,,0,,,4.1,121,9.7,,,90.98,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:25:00,15.9,15.9,15.9,,,0,,,4.3,116,9.5,,,91.18,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:30:00,15.7,15.7,15.7,,,0,,,3.9,121,8.2,,,90.59,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:35:00,15.6,15.6,15.6,,,0,,,4.4,120,7.6,,,91.8,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:40:00,15.6,15.6,15.6,,,0,,,4.3,92,7.5,,,92.08,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:45:00,15.6,15.6,15.6,,,0,,,4.3,123,6.7,,,92.08,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:50:00,15.6,15.6,15.6,,,0,,,4,94,5.9,,,92.08,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 05:55:00,15.6,15.6,15.6,,,0,,,3.5,97,5.8,,,92.08,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:00:00,14.9,14.9,14.9,,,0,,,3,358,6.1,3.7,0,92.19,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:05:00,15.6,15.6,15.6,,,0,,,2.8,356,3.8,,,92.75,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:10:00,15.6,15.6,15.6,,,0,,,2.4,4,3.7,,,92.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:15:00,15.6,15.6,15.6,,,0,,,1.9,353,4.8,,,92.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:20:00,15.6,15.6,15.6,,,0,,,2.1,348,4.8,,,92.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:25:00,15.6,15.6,15.6,,,0,,,2.3,345,4.7,,,92.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:30:00,15.7,15.7,15.7,,,0,,,2,98,5.3,,,91.56,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:35:00,15.6,15.6,15.6,,,0,,,3.2,94,5.8,,,92.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:40:00,15.4,15.4,15.4,,,0,,,3.7,95,5,,,92.8,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:45:00,15.4,15.4,15.4,,,0,,,3.7,25,5.1,,,92.74,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:50:00,15.4,15.4,15.4,,,0,,,3.6,17,5.2,,,92.74,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 06:55:00,15.4,15.4,15.4,,,0,,,2.3,22,4.3,,,92.74,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:00:00,15.1,15.1,15.1,,,0,,,3.7,47,4.3,5,90,93.17,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 07:05:00,15.4,15.4,15.4,,,0,,,2,355,4.3,,,93.07,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:10:00,15.4,15.4,15.4,,,0,,,3.4,351,4.3,,,93.41,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:15:00,15.4,15.4,15.4,,,0,,,2.9,344,5.2,,,93.41,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:20:00,15.4,15.4,15.4,,,0,,,3.2,347,5.4,,,93.41,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:25:00,15.4,15.4,15.4,,,0,,,1.8,350,5.5,,,93.41,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:30:00,15.4,15.4,15.4,,,0,,,1,336,4.5,,,92.25,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:35:00,15.6,15.6,15.6,,,0,,,2,353,5.2,,,93.52,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:40:00,15.6,15.6,15.6,,,0,,,1.8,351,5.7,,,93.52,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:45:00,15.6,15.6,15.6,,,0,,,1.7,351,4.1,,,93.18,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:50:00,15.6,15.6,15.6,,,0,,,2,350,3.9,,,93.18,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 07:55:00,15.6,15.6,15.6,,,0,,,1.9,347,2.6,,,93.18,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:00:00,15.2,15.2,15.2,,,0,,,1.9,357,2.6,5,0,93.3,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:05:00,15.6,15.6,15.6,,,0,,,1.2,348,2.4,,,92.98,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:10:00,15.6,15.6,15.6,,,0,,,1.4,348,2.5,,,93.4,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:15:00,15.6,15.6,15.6,,,0,,,1.5,355,1.9,,,93.4,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:20:00,15.6,15.6,15.6,,,0,,,1.2,357,2.4,,,93.4,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:25:00,15.8,15.8,15.8,,,0,,,1.2,357,2,,,93.63,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:30:00,16,16,16,,,0,,,1.2,357,2.8,,,92.38,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:35:00,16.1,16.1,16.1,,,0,,,2,4,2.4,,,93.56,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:40:00,16.1,16.1,16.1,,,0,,,2,9,3.3,,,93.43,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:45:00,16.3,16.3,16.3,,,0,,,2,11,4.2,,,93.44,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:50:00,16.3,16.3,16.3,,,0,,,2.7,19,4.2,,,93.44,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 08:55:00,16.5,16.5,16.5,,,0,,,3.1,85,4.9,,,93.37,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:00:00,16.6,16.6,16.6,,,0,,,3.2,86,4.5,12.4,0,92,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:05:00,16.7,16.7,16.7,,,0,,,3,96,5.2,,,93.31,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:10:00,16.7,16.7,16.7,,,0,,,4.1,96,6.3,,,92.89,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:15:00,17.1,17.1,17.1,,,0,,,3.7,100,7,,,92.64,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:20:00,17.1,17.1,17.1,,,0,,,4,101,6.5,,,92.64,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:25:00,17.1,17.1,17.1,,,0,,,4.8,110,6.5,,,92.22,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:30:00,17.6,17.6,17.6,,,0,,,3,89,6.8,,,90.07,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:35:00,17.5,17.5,17.5,,,0,,,3.8,93,7.3,,,90.62,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:40:00,17.5,17.5,17.5,,,0,,,3.9,59,7,,,90.29,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:45:00,17.5,17.5,17.5,,,0,,,3.8,83,6.7,,,90.29,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:50:00,17.7,17.7,17.7,,,0,,,4.3,71,6.4,,,90.3,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 09:55:00,17.7,17.7,17.7,,,0,,,3.7,67,6.7,,,89.77,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:00:00,17.9,17.9,17.9,,,0,,,4.6,112,7.3,16.2,0,88.36,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:05:00,17.8,17.8,17.8,,,0,,,3.9,142,7,,,89.23,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:10:00,18,18,18,,,0,,,3.6,129,6.6,,,89.53,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:15:00,18,18,18,,,0,,,3.6,135,6.6,,,89,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:20:00,18,18,18,,,0,,,4,136,7.4,,,89,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:25:00,18,18,18,,,0,,,4.6,146,7.4,,,88.68,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:30:00,18.2,18.2,18.2,,,0,,,3.7,109,8,,,88.39,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:35:00,18.3,18.3,18.3,,,0,,,3.4,121,7.4,,,88.05,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:40:00,18.3,18.3,18.3,,,0,,,3.1,6,7.4,,,87.73,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:45:00,18.7,18.7,18.7,,,0,,,3.3,2,7.4,,,87.37,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:50:00,18.6,18.6,18.6,,,0,,,3.4,3,7.2,,,86.66,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 10:55:00,18.6,18.6,18.6,,,0,,,3.6,1,6.9,,,87.05,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:00:00,19.2,19.2,19.2,,,0,,,4.5,142,5.1,18.6,10,85.06,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:05:00,18.9,18.9,18.9,,,0,,,3.5,124,5,,,86.44,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:10:00,18.9,18.9,18.9,,,0,,,3.5,132,5.1,,,86.18,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:15:00,19,19,19,,,0,,,4.3,57,6,,,86.58,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:20:00,19.2,19.2,19.2,,,0,,,3.1,52,6.7,,,85.93,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:25:00,19.2,19.2,19.2,,,0,,,2.8,53,7.3,,,85.93,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:30:00,19.3,19.3,19.3,,,0,,,2.6,108,6.9,,,84.91,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:35:00,19.3,19.3,19.3,,,0,,,3.6,281,7.2,,,85.07,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:40:00,19.1,19.1,19.1,,,0,,,3,286,8.1,,,85.24,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:45:00,18.9,18.9,18.9,,,0,,,4.7,283,8.3,,,85.1,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:50:00,19,19,19,,,0,,,4.1,269,7.6,,,85.52,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 11:55:00,19,19,19,,,0,,,3.4,11,7,,,85.47,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:00:00,19.3,19.3,19.3,,,0,,,3.9,320,7.1,18.6,100,84.63,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 12:05:00,19.2,19.2,19.2,,,0,,,3.6,12,6.9,,,85.26,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:10:00,19.2,19.2,19.2,,,0,,,4.4,278,6,,,84.83,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:15:00,19.4,19.4,19.4,,,0,,,3.7,289,5.7,,,84.92,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:20:00,19.4,19.4,19.4,,,0,,,3.7,288,6.4,,,84.92,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:25:00,19.4,19.4,19.4,,,0,,,3.3,140,6.1,,,84.54,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:30:00,19.9,19.9,19.9,,,0,,,3,114,6.7,,,83.89,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:35:00,19.8,19.8,19.8,,,0,,,3.2,135,6.4,,,83.35,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:40:00,19.8,19.8,19.8,,,0,,,2.8,135,5.7,,,83.24,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:45:00,19.8,19.8,19.8,,,0,,,2.3,350,5.8,,,83.35,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:50:00,19.8,19.8,19.8,,,0,,,2.3,353,5.8,,,82.98,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 12:55:00,19.8,19.8,19.8,,,0,,,2.4,360,5.6,,,82.19,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:00:00,20.5,20.5,20.5,,,0,,,3.3,306,5.3,18.6,10,81.27,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:05:00,19.8,19.8,19.8,,,0,,,2.5,347,3.5,,,82.05,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:10:00,20.2,20.2,20.2,,,0,,,2.5,105,4.7,,,82.65,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:15:00,20.2,20.2,20.2,,,0,,,2.8,99,4.6,,,82.28,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:20:00,20.2,20.2,20.2,,,0,,,4.2,29,6.4,,,81.55,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:25:00,20.3,20.3,20.3,,,0,,,3.6,36,6.9,,,81.67,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:30:00,20.5,20.5,20.5,,,0,,,4.2,15,7.8,,,80.32,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:35:00,20.3,20.3,20.3,,,0,,,4.2,47,7.7,,,81.31,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:40:00,20.3,20.3,20.3,,,0,,,3.7,47,7.7,,,81.31,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:45:00,20.3,20.3,20.3,,,0,,,3.1,285,7,,,80.28,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:50:00,20.5,20.5,20.5,,,0,,,4,22,6.3,,,79.31,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 13:55:00,20.5,20.5,20.5,,,0,,,5.3,322,7.5,,,78.94,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:00:00,21.1,21.1,21.1,,,0,,,5.3,293,8.9,21.7,90,75.25,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 14:05:00,20.4,20.4,20.4,,,0,,,4.9,309,8.1,,,78.66,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:10:00,20.8,20.8,20.8,,,0,,,4.9,323,8.1,,,78.32,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:15:00,20.8,20.8,20.8,,,0,,,4.9,303,8.5,,,77.85,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:20:00,20.8,20.8,20.8,,,0,,,3.9,302,8.1,,,78.73,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:25:00,20.9,20.9,20.9,,,0,,,4.8,298,8.1,,,77.93,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:30:00,21.4,21.4,21.4,,,0,,,5.4,287,8.5,,,75.31,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:35:00,20.9,20.9,20.9,,,0,,,3.4,296,8,,,76.19,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:40:00,20.5,20.5,20.5,,,0,,,4.1,305,8.5,,,76.62,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:45:00,20.5,20.5,20.5,,,0,,,4.8,310,7.9,,,76.62,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:50:00,20.6,20.6,20.6,,,0,,,5.2,312,9.1,,,76.64,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 14:55:00,20.6,20.6,20.6,,,0,,,5.6,309,9.1,,,76.81,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:00:00,21.4,21.4,21.4,,,0,,,5.5,285,10.1,24.9,80,73.47,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 15:05:00,20.6,20.6,20.6,,,0,,,5.6,313,10,,,77.18,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:10:00,20.6,20.6,20.6,,,0,,,5.7,305,9.7,,,77.07,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:15:00,20.5,20.5,20.5,,,0,,,5.3,317,9.7,,,77.29,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:20:00,20.7,20.7,20.7,,,0,,,4,302,8.3,,,78.31,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:25:00,20.7,20.7,20.7,,,0,,,4,298,8.6,,,78.59,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:30:00,21.1,21.1,21.1,,,0,,,4,280,8.4,,,77.15,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:35:00,21.1,21.1,21.1,,,0,,,3.9,291,6.6,,,76.29,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:40:00,21.1,21.1,21.1,,,0,,,5.4,298,6.7,,,75.2,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:45:00,21.2,21.2,21.2,,,0,,,3.6,299,7.2,,,74.9,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:50:00,21.2,21.2,21.2,,,0,,,3.3,294,7.2,,,74.28,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 15:55:00,21.7,21.7,21.7,,,0,,,4.2,302,7.8,,,73.58,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 16:00:00,22.3,22.3,22.3,,,0,,,2.8,278,8.1,18.6,90,72.17,Overcast
"Dublin Hill, Thurles, Ireland",09/15/2020 16:05:00,21.6,21.6,21.6,,,0,,,3.3,318,7.4,,,73.8,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 16:10:00,21.6,21.6,21.6,,,0,,,2.9,317,6.5,,,74.97,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 16:15:00,21.6,21.6,21.6,,,0,,,2.9,317,6.5,,,75.37,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 16:20:00,22,22,22,,,0,,,4,294,8.9,,,73.31,Clear
"Dublin Hill, Thurles, Ireland",09/15/2020 16:25:00,21.8,21.8,21.8,,,0,,,3.7,311,9,,,72.96,Clear
