address,station_id,latitude,longitude,name,rf_mae,rf_mse,rf_rmse,rf_r2,rf_accuracy,15m_mae,15m_mse,15m_rmse,15m_r2,30m_mae,30m_mse,30m_rmse,30m_r2,45m_mae,45m_mse,45m_rmse,45m_r2,60m_mae,60m_mse,60m_rmse,60m_r2,90m_mae,90m_mse,90m_rmse,90m_r2,120m_mae,120m_mse,120m_rmse,120m_r2
York Street West,51,53.339333,-6.264699,YORK STREET WEST,0.32515008300000003,0.981479116,0.990696278,0.982246924,0.790547963,0.4599122876177178,0.9530193302061506,0.9762270894654329,0.9812970758445402,0.7297571989173134,1.9300859273306312,1.3892753245237717,0.9621869729013968,0.9381710031402746,2.755058906341948,1.65983701198098,0.9461170435244752,1.1075850535198084,3.5350201828600936,1.880164935015036,0.9309812841510968,1.3988027098162807,5.309269750615802,2.304185268292418,0.8966965518036899,1.6385832812796643,7.1647284023172615,2.676701029685097,0.8610752422082409
York Street East,52,53.338757,-6.262003,YORK STREET EAST,0.488976301,1.967123155,1.402541677,0.968686677,0.733245921,0.6250821498125754,1.7354829921499788,1.3173773157869308,0.9701554096256828,1.0092695198872323,3.485970359945638,1.8670753492951584,0.9399412544573194,1.3325478669546278,5.409380622873347,2.3258075205986732,0.9066278779606652,1.5635969564298706,7.073376290729617,2.6595819766891218,0.8776726656153667,2.033672742153917,10.800554767095964,3.2864197490728366,0.8124887754931981,2.4140101906789755,14.554358170672279,3.8150174535213175,0.7463119324663898
Newman House,53,53.337132,-6.2605900000000005,NEWMAN HOUSE,0.176238371,0.676514961,0.822505295,0.982300243,0.8915262759999999,0.17918364612018362,0.3486869648227011,0.5904972183022551,0.97807871120156,0.3285637868872814,0.7289526201924678,0.8537872218489029,0.9542191478425376,0.4637924019115781,1.1816666685606756,1.0870449248125285,0.92586321592447,0.5855634654110203,1.624255121848725,1.274462679661011,0.8982001401082087,0.7666986865643101,2.5631567268150945,1.600986173211716,0.8396841576946664,0.9419455328355659,3.7345146649565937,1.9324892405797744,0.766899179985065
Clonmel Street,54,53.336021,-6.2629800000000015,CLONMEL STREET,0.162555889,0.392350022,0.626378497,0.981754294,0.882204098,0.29334947900843705,0.43300105983336695,0.6580281603650158,0.9271090793243904,0.479346488897246,0.8157378609534849,0.9031820751949658,0.8629081090428775,0.6417227875047901,1.1611806817829673,1.0775809397826999,0.8051787085257942,0.7626608279293108,1.5512727410835925,1.2455010000331563,0.7401641685619388,0.9586632117262844,2.2192459749373223,1.4897133868423558,0.6295230328717042,1.132579852299313,2.7779219287567267,1.6667099113993191,0.5378150184166544
Hatch Street,55,53.33403000000001,-6.260714,HATCH STREET,0.12374732,0.384952884,0.620445714,0.981691149,0.915366206,0.09350276917181707,0.09947337160044087,0.3153939942364802,0.9908396558824064,0.16917438619222125,0.1857624000316342,0.4310016241635688,0.982795557820106,0.23780292982899826,0.29092991232171017,0.539379191591324,0.9728991228646944,0.2888496676320056,0.37282744457752254,0.6105959749110066,0.9650658586144434,0.3936893580228295,0.5759608669879661,0.7589208568671479,0.9453817749174318,0.4743038029587091,0.7645507699129662,0.8743859387667245,0.9265989616969736
Mount Street Lower,56,53.337959,-6.24153,MOUNT STREET LOWER,0.60574419,2.300776309,1.516831009,0.956559302,0.669609861,0.772578038917077,1.923126904623316,1.386768511548815,0.899581665257218,1.1917246280924418,3.721356948205591,1.9290818925607047,0.8054765560250282,1.5150613304505136,5.4455543365204795,2.3335711552297864,0.7150394927648841,1.7675597267626746,7.035312874748155,2.65241642182146,0.6314431931811344,2.179763878760645,10.21835858707861,3.1966167407242634,0.4634888021716396,2.555343065978592,13.645010744073572,3.693915367746474,0.2819163956098175
Grattan Street,57,53.33963000000001,-6.243778,GRATTAN STREET,0.224144879,0.5095209310000001,0.7138073490000001,0.981360967,0.838421238,0.31151102623413945,0.4361739019612533,0.660434631103831,0.9572024585999764,0.5108567842572175,0.8438697883636229,0.9186238557557838,0.9172921996712056,0.6512022848412441,1.268576356499934,1.1263109501820243,0.8758063717482308,0.7744351352369028,1.7002879742385508,1.3039509094435078,0.833728949459001,0.991280041473626,2.5783148480090716,1.6057131898346828,0.7484337460409971,1.1521612964215715,3.2157787579608197,1.7932592556462157,0.6869425530323183
Sir Patrick's Dun,58,53.339218,-6.240642,SIR PATRICK DUN'S,0.581090323,2.425406673,1.55737172,0.96914636,0.686654291,0.7545656072090443,1.9791299001320863,1.4068155174478587,0.9690922357071958,1.1388550653911298,4.110299995843674,2.0273874804397094,0.935832956261608,1.4904613203382406,6.39102707602494,2.528048076288293,0.900263067941145,1.7639854268802992,8.62838884431789,2.9374119296274888,0.865394275903285,2.239037519577932,12.973742112141124,3.601908121002134,0.7977441913289881,2.632535765821085,16.712439667198122,4.08808508561137,0.7396339980086541
Denmark Street Great,59,53.35561,-6.2613970000000005,DENMARK STREET GREAT,0.272529034,0.666021463,0.81610138,0.969023288,0.810212182,0.4403523498536232,0.8881355747741282,0.9424094517640028,0.943532431870293,0.7611811235888174,1.9066868318943224,1.3808283136923003,0.8789805844144174,0.9700063509949374,2.714744369822476,1.6476481328919943,0.8279878141875101,1.1577244189662537,3.511346948865817,1.8738588390980304,0.7778955166376424,1.4802150613368563,5.099697124869468,2.2582508994506054,0.6785372008652921,1.6815989107862448,6.2054913756605545,2.491082370308247,0.6101836111842895
North Circular Road,60,53.359623,-6.2603480000000005,NORTH CIRCULAR ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardwicke Place,61,53.357044,-6.263232,HARDWICKE PLACE,0.33565463,1.445640264,1.202347813,0.954991982,0.8041832040000001,0.4750896493812973,1.5648842629930448,1.2509533416530951,0.92022379415114,0.8355990097142536,3.321079238499418,1.8223828463029983,0.8306073196352808,1.1198028902596802,4.9035636943413285,2.214399172313187,0.7497605346232061,1.362352222556512,6.367314997671006,2.5233539184329663,0.6748877922239953,1.7846684617564472,9.282973426298591,3.0467972407593176,0.5254922654792566,2.086839232350094,11.66042853334541,3.414736964005487,0.4032835058704275
Lime Street,62,53.346027,-6.243576,LIME STREET,0.225087984,0.6158873810000001,0.7847849259999999,0.975730484,0.846933132,0.2639576864571476,0.38747231456326026,0.6224727420243077,0.9356160150760257,0.4266680587818774,0.7072381047625224,0.8409744970940096,0.8821265055255959,0.5738818046066342,1.0449027386817682,1.0222048418403076,0.8253150181885621,0.6768510381450071,1.3140271922946332,1.1463102513258063,0.779641733921056,0.8757515424399431,1.8589447748352912,1.3634312504982755,0.6862878615944059,1.0376628293775259,2.393652112413083,1.5471432100529943,0.593432145586817
Fenian Street,63,53.341427,-6.24672,FENIAN STREET,0.30069199,0.930253398,0.964496448,0.97692865,0.804351073,0.3459810371592324,0.6908226860760838,0.8311574375989689,0.9381449460525704,0.5840197603787624,1.3674353950895346,1.1693739329613666,0.8772671307250587,0.7400986839540772,1.7983224571306435,1.3410154574540307,0.8381995886142463,0.8510005374177962,2.278373467346377,1.5094281921795345,0.7945019830263307,1.1059781090487248,3.161483233602614,1.7780560265645775,0.7134148450576678,1.2748531272591712,3.8418884262567814,1.9600735767457251,0.649941591768442
Sandwith Street,64,53.34520300000001,-6.247163,SANDWITH STREET,0.429492564,1.7445278919999998,1.320805774,0.969464533,0.755422699,0.5912099196492919,1.8790957471442655,1.3708011333319892,0.9624865028681407,1.0013968322893465,4.033829944739013,2.0084396791387618,0.9194333221102248,1.3259130502734329,6.148688976306214,2.4796550115502383,0.8771362529601308,1.6076748219182837,8.123780525417724,2.850224644728504,0.8375921752407931,1.989973762828028,11.48824073576308,3.389430739189559,0.7701047060843751,2.383640926259704,14.664971481580178,3.8294871042451857,0.7062331278921228
Convention Centre,65,53.347439,-6.238523000000002,CONVENTION CENTRE,0.272476994,0.863825231,0.929421988,0.979170908,0.82951388,0.399043541873113,0.7582753415870411,0.8707900674600286,0.9136844882891968,0.6430850682309397,1.6068430536808465,1.2676131324977848,0.8172082674455446,0.8701674120285676,2.594826296608537,1.6108464534549956,0.7050058333076468,1.0611928970703115,3.634142588504518,1.9063427258770964,0.5871141166287432,1.3349108492062722,5.5402395845910535,2.3537713535071867,0.3713554057886807,1.5928156726842295,7.2025230503836015,2.6837516745003813,0.1837681452349057
New Central Bank,66,53.347122,-6.234749,NEW CENTRAL BANK,0.5684517139999999,2.21218911,1.48734297,0.956421294,0.6862847609999999,0.7702254227405999,1.602384379780131,1.2658532220522771,0.9513581872120442,1.1560476181744657,3.186945593845649,1.7852018356044923,0.9032307007619924,1.4221591404302691,4.698574298777394,2.1676195004606766,0.8572906391675725,1.6849816147887833,6.230089674216565,2.496014758413212,0.8107187343649527,2.037494184296793,8.918058943507,2.986311930041301,0.7288881923596656,2.398310679897839,11.884286299210832,3.4473593226135897,0.6384814023978065
The Point,67,53.346867,-6.230852,THE POINT,0.5802926829999999,2.521609756,1.587957731,0.967475389,0.687634146,0.7266194877951099,2.4230641985708368,1.5566194777693219,0.9570922741753832,1.1296956093475017,4.364066222774193,2.0890347586323674,0.9226755970395241,1.4428441882729377,6.216923751696865,2.493375974797396,0.8897800955375395,1.6946797442682369,8.199542373342524,2.863484306459968,0.8545418770836415,2.149561506587328,12.599043350536805,3.549513114574561,0.7762166480861911,2.6050032029108268,17.18923924570083,4.1459907435618835,0.6942912753962268
Hanover Quay,68,53.34411600000001,-6.237153,HANOVER QUAY,0.661324865,2.707062502,1.64531532,0.969526834,0.658100091,0.9019134885988036,2.87447784183896,1.695428512748019,0.8891829614583183,1.3753373872995114,5.888403889243556,2.426603364632044,0.7716712157966702,1.7204371054016356,8.666392077106924,2.943873651688693,0.6619725522254735,2.080103012552195,11.786645608976345,3.4331684504224875,0.537522952717691,2.5888726152249744,16.794362660562037,4.098092563688873,0.3329685002013866,2.9703975010082817,20.794212032952622,4.560067108382575,0.16370372337744754
Grand Canal Dock,69,53.342636,-6.238695,GRAND CANAL DOCK,0.96471365,4.622805302,2.150070999,0.958895502,0.556071795,1.1987801965094635,3.526395645878778,1.8778699757647699,0.9498545391024048,1.841535383316036,7.429639921168867,2.7257365832319285,0.8945169377578793,2.2745406074956724,11.124094126721943,3.3352802171214857,0.8423140753466786,2.660218033927477,14.894727879716955,3.859368844735749,0.7891987926241366,3.4182525037617886,22.90897382342097,4.786331980067928,0.6768029084542437,4.0107655352365486,30.77066954589188,5.547131650311887,0.5672712551858972
Barrow Street,70,53.34165600000001,-6.236198,BARROW STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Street,71,53.337757,-6.267699,KEVIN STREET,0.418022404,1.02282606,1.011348634,0.972624731,0.725714712,0.6097416938732213,1.3802417926865118,1.1748369217412735,0.9774276256057332,0.9946763580680782,3.2240944035188197,1.7955763429937528,0.9473647182804136,1.246081567141455,4.86976927101107,2.2067553718097237,0.9206360253157886,1.5144175136397666,6.665186014341358,2.5817021544596037,0.8915644190740365,2.002758693344215,10.408747253914694,3.226259018416638,0.8312502774879488,2.4295836155918016,14.044961948591045,3.747660863604263,0.7730945451353142
John Street West,72,53.343105,-6.277167,JOHN STREET WEST,0.497806697,1.729614466,1.315148078,0.96533895,0.7087293459999999,0.7435594046251798,2.0583223340585803,1.4346854477754283,0.9655939009296672,1.1373753724869926,4.178654384641422,2.0441757225447668,0.9302727445641942,1.478032669046404,6.073893676799142,2.4645270696016186,0.8988243377272183,1.7688358175865455,8.102972619633379,2.846572082283071,0.8652605808115355,2.2992786421633524,12.130917766031587,3.4829467073200515,0.7989876088677603,2.7710338149249694,16.09009662867453,4.011246268764177,0.7343184794011344
Francis Street,73,53.34207900000001,-6.275233,FRANCIS STREET,0.467154739,1.342895563,1.158833708,0.969249305,0.708177698,0.6576952715819049,1.7254154246764548,1.3135506936073895,0.9440961495856444,1.0763887637913914,3.471557054981885,1.86321148960119,0.8876585798824828,1.4257063234647829,5.322187340445159,2.306986636382005,0.8279823957701902,1.7590616011335622,7.242489330467549,2.6911873458508144,0.7662038718496982,2.314919161678497,11.361680703172814,3.370709228511533,0.6341321936962314,2.7549552317603396,15.238164172025629,3.903609121316532,0.5105089508908065
Oliver Bond Street,74,53.343891000000006,-6.280531,OLIVER BOND STREET,0.414643057,1.271890299,1.12778114,0.974381223,0.738899579,0.4756267234407852,0.939904428333458,0.9694866829067113,0.9421897884609196,0.7600717381640556,1.8222631881594245,1.3499122890615614,0.8880671989482922,0.9722900555541576,2.655535191650966,1.6295812933545128,0.8370992330099124,1.1689785787118374,3.482653754971304,1.8661869560607545,0.7866436584671791,1.544611416732326,5.373099463687068,2.3179947074329292,0.6717031736214768,1.8743308371444385,7.398721763748075,2.720059147104723,0.5491390670981489
James Street,75,53.343456,-6.2874089999999985,JAMES STREET,0.410638351,1.298212021,1.139391075,0.977199875,0.7422723990000001,0.6655206723146829,1.8942218883612485,1.3763073379014037,0.9143895226553536,1.0606061138961154,4.104292914938643,2.025905455577492,0.8143617045817797,1.3925845892207844,6.190761403793363,2.4881240732313503,0.7197718999440164,1.6417170237162677,8.057477247669235,2.838569577739681,0.6349852706866288,2.0280145647140446,11.049957222801986,3.3241475934142857,0.4986103212270492,2.3056211656854577,13.50897592414432,3.6754558797711496,0.3860081485938411
Market Street South,76,53.342297,-6.287661,MARKET STREET SOUTH,0.364316504,1.5269286030000002,1.235689525,0.973541766,0.784372987,0.4118355843002234,1.5980632603024556,1.264145268670676,0.9615565527479778,0.7424753546628345,3.45198196766427,1.8579510132574188,0.9171020795028806,1.0516438314284913,5.381181555569503,2.3197373893545588,0.8709974737614794,1.3068947614846078,7.117858493242826,2.6679315008528284,0.8296610135003537,1.7828171497353895,10.493381244504985,3.239348892062259,0.7497555345967866,2.2026712343403947,13.887131271295946,3.72654414589388,0.6699797553554032
Wolfe Tone Street,77,53.348873,-6.267459,WOLFE TONE STREET,0.500340948,1.844649554,1.358178764,0.972701956,0.7152598509999999,0.9114616585760889,2.9877027011148933,1.7284972378094483,0.9561699978774678,1.40494231788151,5.8226023793539285,2.413006916557416,0.9143985929039908,1.7373102009369894,8.139819730051062,2.8530369310703048,0.8800723337450707,2.020104155618574,10.405274351792304,3.2257207491957987,0.8463578866105579,2.4831452296725107,14.506013911585956,3.8086761363478985,0.7848488563388994,2.874991932553588,18.227964493672985,4.269422032743189,0.7284063086920061
Mater Hospital,78,53.359966,-6.264828,MATER HOSPITAL,0.494398731,1.5287003069999998,1.2364062059999998,0.97803545,0.695895707,0.709434690211847,1.5877250271243788,1.260049612961481,0.9740166696368672,1.1052262703644904,3.6023219601066545,1.897978387681655,0.9411194233038476,1.4188462503984616,5.553433034294375,2.356572306188456,0.9093389671816504,1.6570771028745723,7.2976436903922,2.7014151273716154,0.8810098639221182,2.1703176588302417,11.132577738200336,3.3365517736430133,0.8189238792504984,2.6433118684625,15.211877735046926,3.900240727832953,0.753178049040951
Eccles Street East,79,53.358116,-6.265601,ECCLES STREET EAST,0.261505355,0.97466621,0.987251847,0.973598478,0.8456008220000001,0.33750712975828484,0.8431525763819046,0.9182333997311928,0.926090055410782,0.6051755154081012,1.8822855268557817,1.3719641128162872,0.8351632594799758,0.824377685026325,2.9009187841476387,1.7032083795436304,0.7462091441747136,1.01288960628213,3.807277591804824,1.951224638990812,0.6672432249262272,1.3045130536485,5.4298282259788495,2.33019918161063,0.5263662543344167,1.5414461427459722,6.884294886650682,2.6237939870825766,0.4006775238535385
St James Hospital (Luas),80,53.34135799999999,-6.292951,ST JAMES HOSPITAL (LUAS),0.468158898,2.397023736,1.548232456,0.964925811,0.762095683,0.736666585976932,2.6985922328064906,1.6427392467480928,0.9537048076814058,1.2990662964568962,6.657637339968924,2.580239783424968,0.8858575210129648,1.848392972560412,11.675163054138002,3.41689377273248,0.7999587418355166,2.3054207604436066,16.964790654498564,4.1188336522004105,0.709507106640272,3.1368087109837437,27.71128859459923,5.264151270109859,0.5260775002302768,3.831000369057709,37.62206283923384,6.133682649048111,0.3573704975176953
St. James Hospital (Central),81,53.339985,-6.295594,ST. JAMES HOSPITAL (CENTRAL),0.218966816,1.066130119,1.032535771,0.981836229,0.8681758709999999,0.3250723842590218,1.386439228579298,1.1774715404540774,0.9658282701560195,0.5822894098972794,3.131930026632796,1.7697259750121757,0.9227685420608711,0.8303509182851754,5.129696109239629,2.2648832440635056,0.8734406803433173,1.0749590981091677,7.297636249138901,2.70141375008326,0.8198603487511834,1.5354538421241966,12.075692301760252,3.4750096836930187,0.7015981885242981,1.9820690580346343,17.010297741769843,4.124354221180552,0.5791944949418606
Mount Brown,82,53.341644,-6.2971900000000005,MOUNT BROWN,0.220188425,0.44634773,0.668092606,0.986890525,0.840792855,0.3879490676789616,0.6324952487122033,0.7952956989146888,0.9657888710414152,0.6607682403132605,1.357164051855293,1.1649738417043076,0.9267105537493208,0.9227728781023656,2.242793791959192,1.497596004254549,0.8790805195384128,1.1224736655380705,3.087707730109764,1.7571874487685608,0.8337966306250549,1.4450717368895898,4.975067243950517,2.2304858762051185,0.7330729211981004,1.7177536469271193,6.693060075934238,2.587094910499852,0.6420652147205421
Emmet Road,83,53.340714,-6.308191000000001,EMMET ROAD,0.427730802,1.486327449,1.219150298,0.980194899,0.745166395,0.5734781596348207,1.4783586753589049,1.215877738655867,0.9852424730861491,0.9469983116473768,3.1819002572951374,1.7837881761283032,0.968283277110252,1.2703598512727357,4.946873050067465,2.2241567053756497,0.9507620868855172,1.5527410917040754,6.655165883778187,2.5797608191028463,0.9338554552714924,2.0942733381462992,10.375969790563136,3.2211752188546243,0.8971761573021354,2.5692254955514304,14.402845889212019,3.7951081525052768,0.8576884991236997
Brookfield Road,84,53.33900500000001,-6.300217,BROOKFIELD ROAD,0.34669167799999995,0.994031378,0.997011223,0.97940445,0.774556617,0.4220022582558568,0.6612032529948001,0.8131440542700905,0.964884560550646,0.6918029048534342,1.4537996607448007,1.2057361488919542,0.9227457520714554,0.9181850670169452,2.269856030176326,1.506604138510288,0.87930886355805,1.1179503930128392,3.054262672123345,1.7476448930269972,0.8375022557155998,1.4721183290151216,4.777019090395539,2.1856392864321275,0.7455281220312073,1.8229348330430089,6.701938672091282,2.588810281208587,0.6425261595390155
Rothe Abbey,85,53.338776,-6.30395,ROTHE ABBEY,0.337726605,1.105193533,1.051281852,0.981824065,0.79167075,0.5131489682710341,1.5403217795339381,1.241097006496244,0.9512715628270296,0.8520503195062328,3.1818731220660323,1.7837805700438696,0.8995071045918197,1.116940339950662,4.923874853823202,2.218980588879317,0.8447470725689106,1.339292535399309,6.452398141349509,2.5401571095799387,0.7968891838330687,1.7627562627880828,9.525524821233626,3.086344896675293,0.7011485059787521,2.196674385378792,13.574716132321155,3.684388162547637,0.5755299039369395
Parkgate Street,86,53.347973,-6.291804,PARKGATE STREET,0.482359285,1.493554848,1.222110817,0.970806622,0.715899753,0.4399406318132648,0.6985706094463118,0.8358053657678394,0.952152410528362,0.6956804803609232,1.4467864137537725,1.2028243486701509,0.9009907129823465,0.8911385482685712,2.1644037007700274,1.4711912522748454,0.8520101711916293,1.0999193166687802,2.9641018009258087,1.7216567024020233,0.7975074073538861,1.3907853499444454,4.507619330898948,2.12311547752329,0.6925962599599451,1.5731468888474855,6.127189503936175,2.4753160412230546,0.5828708483889657
Collins Barracks Museum,87,53.34747700000001,-6.28525,COLLINS BARRACKS MUSEUM,0.371253339,0.991740034,0.995861453,0.979239695,0.754105253,0.5101696417292829,0.8752455248115062,0.9355455760204876,0.9566809051232676,0.8249978212991692,1.9170039920732191,1.3845591327470341,0.9052846846427406,1.0664998280206857,2.9320562065760236,1.7123247958772378,0.8553841495888117,1.260803306395952,3.7338660983363754,1.9323214272828355,0.8161568527320936,1.6405490855193057,5.674625781502449,2.3821473047447017,0.7215724599110593,1.9905514411407628,7.647230811630435,2.7653626907930966,0.6260959886573874
Blackhall Place,88,53.348801,-6.281637,BLACKHALL PLACE,0.416493026,1.086853137,1.042522487,0.982540517,0.7322334709999999,0.7114440449121975,1.4892992952250381,1.2203685079618525,0.9746573839313998,1.161841459789546,3.1574929760317207,1.7769335879631858,0.9462795753702,1.5130352852954831,5.150992672199228,2.2695798448609885,0.9123770823498152,1.8334187453102309,7.3575681019680275,2.712483751466177,0.8748609145733045,2.3510455015041383,12.019443873504525,3.4669069606068934,0.79563172055748,2.838687943363292,16.736905774737068,4.091076358947247,0.7154990709696634
Fitzwilliam Square East,89,53.335213,-6.2509,FITZWILLIAM SQUARE EAST,0.209402776,0.638045541,0.7987775290000001,0.982976147,0.867347448,0.282209964705224,0.5879780996675632,0.766797300247962,0.9698038058954902,0.5043929151972717,1.4970920458961692,1.223557128170225,0.9231517817256756,0.6952402578796913,2.6050735052187477,1.6140240101122247,0.866340193695663,0.8917420773149709,3.8175670548952665,1.9538595279331796,0.8042217763850079,1.2345942445792617,6.276747028047142,2.505343694595044,0.6784044149382563,1.4973635114799346,8.410089658242555,2.9000154582764823,0.5694939344790271
Benson Street,90,53.344154,-6.2334510000000005,BENSON STREET,0.3764292,1.278301294,1.130619872,0.97278189,0.7743686390000001,0.4824779422322056,1.0855124796202271,1.0418793018484565,0.955955512486134,0.7649996386593599,2.2208396625223856,1.490248188229862,0.9100139510078481,1.0113034286869895,3.3719705705074197,1.8362926157090047,0.8635598210461526,1.194577406785612,4.294567704893431,2.072333878720664,0.8264687195432072,1.5475741367980764,6.603239889682037,2.569677001041578,0.7339196068141205,1.801117099806191,8.626361836148549,2.9370668763493537,0.65336047244578
South Dock Road,91,53.341831000000006,-6.2312910000000015,SOUTH DOCK ROAD,0.576398878,1.953358527,1.397626033,0.964258778,0.668462758,0.7936013185376082,1.7699765276875667,1.3304046481005571,0.970407598982756,1.122548454566211,3.2708837908939667,1.8085584842337743,0.9454001577947012,1.4216096291172218,4.967748448666254,2.228844644354167,0.9172060921841704,1.6724743136102138,6.586257192993005,2.5663704317562983,0.8904054606384381,2.0929306143354496,10.174851885645397,3.1898043647918906,0.8312289316202819,2.522213811269054,13.783332638142483,3.712591094928512,0.7721025288365858
Heuston Bridge (North),92,53.347801,-6.292432,HEUSTON BRIDGE (NORTH),0.485635847,1.915628983,1.384062493,0.98317346,0.7339690170000001,0.7075381118182901,1.5606229699928578,1.249248962374137,0.9779032602692008,1.1616040483783119,3.671935856233411,1.9162295938204823,0.9480631237788036,1.530862330430195,6.000781529735932,2.449649266677973,0.9152110889677291,1.8263913195183332,8.335652267935497,2.887152969264964,0.8823420420536985,2.426752739604073,13.077721991981337,3.616313314963367,0.8157893638637096,2.90294665542477,17.777075528727845,4.216286936242343,0.7501129565226546
Heuston Station (Central),93,53.346603,-6.296924,HEUSTON STATION (CENTRAL),0.084964149,0.589250094,0.767626273,0.982562141,0.966035905,0.11098873952628134,0.1964546286874484,0.4432320257917386,0.9783590464899568,0.20696752696931164,0.4183025668314527,0.6467631458512867,0.9537380602136256,0.2971571932035725,0.6674611503851783,0.8169829559942963,0.9258860315923774,0.3887553878384924,0.9660852308238236,0.9828963479552784,0.8922909429999282,0.5655219568106745,1.641480582331316,1.2812027873569882,0.8154707452109062,0.7353675190707398,2.388405500459565,1.5454466993266265,0.7292163188509266
Heuston Station (Car Park),94,53.346985,-6.297804,HEUSTON STATION (CAR PARK),0.044748956,0.321646505,0.567138876,0.986590778,0.980489241,0.03968560321548216,0.10971310037890282,0.33122967919391344,0.9826152395250808,0.07846214664861356,0.2232780682806455,0.4725230875636084,0.9641354103685468,0.11661499030279933,0.3370735144739508,0.5805803256001282,0.9450989816920304,0.15104189476767452,0.44775513661178656,0.6691450788967864,0.9260286968443476,0.21917469668533648,0.6697747122583335,0.8183976492258109,0.8860543845812072,0.2802439795788721,0.882976600921574,0.9396683462379554,0.845100769850885
Royal Hospital,95,53.343899,-6.29706,ROYAL HOSPITAL,0.428153358,1.376927428,1.17342551,0.979671311,0.7390010570000001,0.6852316748322317,1.8348880231502789,1.354580386374422,0.9697895500155688,1.1268462357632545,4.2307299858291385,2.056873838092443,0.9302000951508184,1.5105506334629224,6.7580609339666475,2.59962707594121,0.8882714244976679,1.8236993666554604,9.24769185149507,3.041001784197942,0.8467893242504514,2.3326678680842847,13.663488864679715,3.6964156780156254,0.7726591134293809,2.7593615774133093,17.943345790051094,4.235958662457779,0.7001355957225164
Kilmainham Lane,96,53.34180500000001,-6.305085,KILMAINHAM LANE,0.16309797199999998,0.444395051,0.66662962,0.988537191,0.8877775309999999,0.27216204378533604,0.5694046484861385,0.7545890593469656,0.9759678121493351,0.4888418777591717,1.2158229953727484,1.1026436393380905,0.9486728684579968,0.6637133898992723,1.8489522660965758,1.3597618416827912,0.9219253438101851,0.8297806105184357,2.5448869502668168,1.5952701809620893,0.8925109923621858,1.1078423321333457,3.937889313954625,1.9844115787695416,0.8335852271564923,1.3616278220488192,5.3494885347514805,2.312896135746584,0.7738025842348151
Kilmainham Gaol,97,53.342113,-6.310015,KILMAINHAM GAOL,0.5025321389999999,2.09534476,1.447530573,0.978031594,0.7246542659999999,0.6731015224512734,2.15283192549653,1.467253190658153,0.982917737569083,1.1095076548432938,4.359768836544371,2.0880059474398944,0.9653558567857028,1.4591609283824365,6.382093798058996,2.526280625357958,0.9492111201997938,1.7903957974877078,8.560228339780362,2.925786789870438,0.9317758745768752,2.355460259431424,13.852753004832401,3.721928667348744,0.8892591818045339,2.9572815928965497,20.08571941754766,4.481709430289704,0.8389311389707975
Frederick Street South,98,53.341515,-6.256853,FREDERICK STREET SOUTH,0.215409006,0.7514255759999999,0.86684807,0.986680056,0.865267088,0.3163755464078451,1.0536155338571336,1.026457760386239,0.9838581520336912,0.5098942151956911,2.156576925497128,1.468528830325482,0.9668863659542244,0.6923747335884801,3.2329167382988957,1.7980313507552907,0.9502470482357344,0.851516858933224,4.359463194370542,2.0879327561898497,0.932756302963669,1.1672066227272817,6.722700995209388,2.592817192786524,0.8958194002107203,1.4769257481701434,9.283694765217033,3.0469156150469665,0.8554435348122735
City Quay,99,53.346638,-6.246154,CITY QUAY,0.204527082,0.522079628,0.7225507790000001,0.977053132,0.85650768,0.3211871511942145,0.5456767763335189,0.7386993815710955,0.9800915556331252,0.5402989337219033,1.0775881905261593,1.0380694536138508,0.9607490019843544,0.7182028145662458,1.5389713052382596,1.2405528224296858,0.9440341250161352,0.860260337797951,2.0452610690142974,1.4301262423346752,0.925743360961822,1.0709618350795764,2.8844678003534847,1.6983721030308656,0.8956154225255959,1.2839243738673418,3.8471565616335632,1.9614169780119584,0.8612317764122629
Heuston Bridge (South),100,53.347107,-6.292041,HEUSTON BRIDGE (SOUTH),0.459247649,2.050352665,1.431905257,0.962665344,0.767510776,0.5672153039364022,1.1310312477459494,1.0634995287944182,0.9720263260244408,0.8996636402540157,2.5515703505913843,1.5973635624338576,0.9369169021738044,1.2027224696233592,4.5180986132849,2.125581946970029,0.8883411226684799,1.4799624006882883,6.775320526577091,2.6029445876885453,0.8326209779931701,1.9729463781961816,11.794677393858562,3.4343379848026836,0.7088416819082023,2.4783877291922005,17.813106847407244,4.220557646497348,0.5605988993412416
King Street North,101,53.350292,-6.273507,KING STREET NORTH,0.421828044,1.020816536,1.010354658,0.982277412,0.718268221,0.6900504584134848,1.4082626405386591,1.186702422909239,0.9687002782697952,1.0570209346952706,2.787208096282796,1.669493365150876,0.9377229515758996,1.3578569232219484,4.362900786673595,2.088755798716929,0.9019907824465394,1.6638880244038217,6.167982991422836,2.4835424279490046,0.8606844942123331,2.19325341887466,9.62381883417035,3.1022280435471457,0.7801984091043842,2.730585321152771,13.762399949418722,3.7097708755957854,0.6820643643807653
